player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Alex Erickson,WR,WAS,NA,NA,0.1,2.4,NA,NA,0,0,0.2,NA,0,0,0.3,NA,15706,FantasyPros,12913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stanley Morgan Jr.,WR,CIN,NA,NA,0.2,2.3,NA,NA,0,0,0.1,NA,0,0,0.3,NA,18624,FantasyPros,14131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAC,NA,NA,0.1,1.8,NA,NA,0,0,0.1,NA,0,0,0.3,NA,23438,FantasyPros,16005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Boykin,WR,PIT,NA,NA,0.1,1.6,NA,NA,0,0,0.1,NA,0,0,0.2,NA,18636,FantasyPros,14125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Britain Covey,WR,PHI,NA,NA,0,1.3,NA,NA,0,0,0.1,NA,0,0,0.1,NA,24234,FantasyPros,15772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Strachan,WR,IND,NA,NA,0,0.8,NA,NA,0,0,0,NA,0,0,0.1,NA,23395,FantasyPros,15478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adams, Davante",WR,LVR,NA,10.1,6,83,NA,NA,0.8,NA,0,NA,0,0,13,NA,NA,FantasySharks,11675,LAC,1.4,0.2,0.1,0.1,0.2,0.1,0.1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chase, Ja'Marr",WR,CIN,NA,9.3,5.8,87,NA,NA,0.7,NA,1,NA,0,0.1,12.9,NA,NA,FantasySharks,15281,KCC,1.1,0.2,0.1,0.1,0.1,0.1,0.1,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Tyreek",WR,MIA,NA,11.4,7.7,101,NA,NA,0.4,NA,3,NA,0,0,12.7,NA,NA,FantasySharks,12801,@SFO,1.1,0.3,0,0,0,0,0,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson, Justin",WR,MIN,NA,9.6,6,93,NA,NA,0.4,NA,1,NA,0.1,0,12.5,NA,NA,FantasySharks,14836,NYJ,1.6,0.2,0.1,0.1,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waddle, Jaylen",WR,MIA,NA,9.1,5.9,87,NA,NA,0.5,NA,1,NA,0,0.1,11.7,NA,NA,FantasySharks,15284,@SFO,0.9,0.3,0.1,0.1,0,0.1,0,4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diggs, Stefon",WR,BUF,NA,10,6.6,81,NA,NA,0.6,NA,0,NA,0,0,11.5,NA,NA,FantasySharks,12186,@NEP,1.7,0.2,0.2,0.1,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, A.J.",WR,PHI,NA,9,5.5,80,NA,NA,0.6,NA,0,NA,0,0.2,11.5,NA,NA,FantasySharks,14104,TEN,1.2,0.2,0.2,0.2,0.1,0,0,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higgins, Tee",WR,CIN,NA,9,5.9,87,NA,NA,0.4,NA,0,NA,0,0,11.1,NA,NA,FantasySharks,14835,KCC,0.8,0.1,0,0.1,0,0.1,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lamb, CeeDee",WR,DAL,NA,9,6,75,NA,NA,0.5,NA,3,NA,0,0,11,NA,NA,FantasySharks,14832,IND,0.9,0.2,0.1,0.1,0.1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Amon-Ra",WR,DET,NA,9.7,6.9,77,NA,NA,0.4,NA,4,NA,0,0,10.9,NA,NA,FantasySharks,15287,JAC,1.2,0.2,0.1,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooper, Amari",WR,CLE,NA,9,6,75,NA,NA,0.5,NA,0,NA,0,0,10.7,NA,NA,FantasySharks,12175,@HOU,1,0.2,0.2,0.1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Deebo",WR,SFO,NA,7,4.5,60,NA,NA,0.2,NA,18,NA,0.3,0.1,10.6,NA,NA,FantasySharks,14136,MIA,0.8,0.1,0,0,0,0.1,0.1,3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kirk, Christian",WR,JAC,NA,9.3,5.8,71,NA,NA,0.6,NA,1,NA,0,0.1,10.6,NA,NA,FantasySharks,13633,@DET,1.4,0.4,0.1,0,0,0,0,2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Christian",WR,GBP,NA,6.1,4,55,NA,NA,0.7,NA,2,NA,0.1,0,10.2,NA,NA,FantasySharks,15789,@CHI,0.7,0.3,0.1,0.1,0.1,0,0.1,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lazard, Allen",WR,GBP,NA,7.2,4.4,59,NA,NA,0.6,NA,0,NA,0,0,9.8,NA,NA,FantasySharks,13632,@CHI,1.3,0.3,0.1,0.2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olave, Chris",WR,NOS,NA,8.9,5.1,74,NA,NA,0.4,NA,0,NA,0,0.1,9.6,NA,NA,FantasySharks,15754,@TBB,1.2,0.1,0.1,0,0,0,0.1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Mike",WR,TBB,NA,8.8,5,68,NA,NA,0.5,NA,0,NA,0,0,9.6,NA,NA,FantasySharks,11671,NOS,1.4,0.2,0.1,0,0,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metcalf, DK",WR,SEA,NA,9,5.5,66,NA,NA,0.5,NA,0,NA,0,0.1,9.3,NA,NA,FantasySharks,14102,@LAR,1.4,0.1,0.2,0,0,0,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockett, Tyler",WR,SEA,NA,6.8,4.3,61,NA,NA,0.5,NA,0,NA,0,0.1,9.2,NA,NA,FantasySharks,12187,@LAR,0.7,0.1,0,0.1,0.2,0.1,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Garrett",WR,NYJ,NA,8,5,62,NA,NA,0.5,NA,0,NA,0,0,9.1,NA,NA,FantasySharks,15753,@MIN,1,0.2,0,0,0,0.1,0.1,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickens, George",WR,PIT,NA,7.5,4.8,58,NA,NA,0.3,NA,5,NA,0.1,0,8.8,NA,NA,FantasySharks,15762,@ATL,0.8,0.1,0,0.1,0,0,0,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Keenan",WR,LAC,NA,8.7,5.8,69,NA,NA,0.3,NA,0,NA,0,0.1,8.7,NA,NA,FantasySharks,11222,@LVR,1.3,0.2,0,0,0.1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slayton, Darius",WR,NYG,NA,7,5,65,NA,NA,0.4,NA,-0.3,NA,0,0,8.6,NA,NA,FantasySharks,14122,WAS,0.4,0,0.1,0,0.1,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson, Van",WR,LAR,NA,6.2,5,50,NA,NA,0.5,NA,2,NA,0,0.1,8.5,NA,NA,FantasySharks,14858,SEA,1,0.3,0.1,0,0,0,0.1,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Godwin, Chris",WR,TBB,NA,9,6.2,67,NA,NA,0.3,NA,1,NA,0,0.1,8.5,NA,NA,FantasySharks,13163,NOS,1.1,0.1,0.1,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeudy, Jerry",WR,DEN,NA,7,5,60,NA,NA,0.4,NA,1,NA,0,0,8.4,NA,NA,FantasySharks,14833,@BAL,0.8,0.1,0.1,0.1,0,0.1,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutton, Courtland",WR,DEN,NA,9,6,66,NA,NA,0.3,NA,0,NA,0,0,8.3,NA,NA,FantasySharks,13630,@BAL,0.9,0.1,0.1,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aiyuk, Brandon",WR,SFO,NA,6.5,5,60,NA,NA,0.4,NA,1,NA,0,0.1,8.3,NA,NA,FantasySharks,14840,MIA,0.9,0.2,0.2,0,0.1,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaurin, Terry",WR,WAS,NA,8,5.2,71,NA,NA,0.2,NA,1,NA,0,0,8.3,NA,NA,FantasySharks,14109,@NYG,0.6,0,0.1,0,0.1,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Gabriel",WR,BUF,NA,5.8,3.1,54,NA,NA,0.5,NA,0.1,NA,0,0,8.1,NA,NA,FantasySharks,14845,@NEP,0.9,0,0.2,0.1,0.1,0,0.1,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyers, Jakobi",WR,NEP,NA,7,5,59,NA,NA,0.4,NA,1,NA,0,0.1,8,NA,NA,FantasySharks,14127,BUF,0.9,0.1,0,0.1,0.1,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Corey",WR,NYJ,NA,7.1,4,62,NA,NA,0.3,NA,1,NA,0,0,8,NA,NA,FantasySharks,13153,@MIN,0.6,0.1,0,0,0,0,0.1,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pittman, Michael",WR,IND,NA,8.9,6,66,NA,NA,0.2,NA,1,NA,0,0.1,8,NA,NA,FantasySharks,14842,@DAL,0.8,0.1,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boyd, Tyler",WR,CIN,NA,6.5,4.2,54,NA,NA,0.3,NA,1,NA,0,0,7.6,NA,NA,FantasySharks,12650,KCC,0.7,0.1,0.1,0,0,0,0.1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Diontae",WR,PIT,NA,11.4,6.2,60,NA,NA,0.2,NA,3,NA,0,0,7.4,NA,NA,FantasySharks,14208,@ATL,1.6,0,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, DeVonta",WR,PHI,NA,7.5,5.4,60,NA,NA,0.3,NA,0,NA,0,0.1,7.4,NA,NA,FantasySharks,15282,TEN,0.7,0.1,0.1,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith-Schuster, JuJu",WR,KCC,NA,6.4,4.5,60,NA,NA,0.2,NA,0,NA,0,0.1,7.3,NA,NA,FantasySharks,13156,@CIN,1,0.1,0,0,0,0.2,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdes-Scantling, Marquez",WR,KCC,NA,5.8,3.6,58,NA,NA,0.2,NA,-0.2,NA,0,0,7.2,NA,NA,FantasySharks,13793,@CIN,0.9,0.1,0.1,0,0,0,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burks, Treylon",WR,TEN,NA,5.4,3.6,58,NA,NA,0.2,NA,0,NA,0,0,7.2,NA,NA,FantasySharks,15752,@PHI,0.5,0.1,0,0,0,0,0.1,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thielen, Adam",WR,MIN,NA,6.7,4.3,48,NA,NA,0.3,NA,0.1,NA,0,0,6.9,NA,NA,FantasySharks,11938,NYJ,1.1,0.2,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Elijah",WR,NYJ,NA,6.1,3.4,47,NA,NA,0.3,NA,1,NA,0,0,6.9,NA,NA,FantasySharks,15288,@MIN,0.6,0,0.1,0.1,0,0,0,4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collins, Nico",WR,HOU,NA,6.4,3.9,53,NA,NA,0.2,NA,0,NA,0,0,6.8,NA,NA,FantasySharks,15290,CLE,0.9,0,0.2,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London, Drake",WR,ATL,NA,6.1,3.6,38,NA,NA,0.4,NA,3,NA,0.1,0.1,6.5,NA,NA,FantasySharks,15751,PIT,1.1,0.3,0.1,0,0,0,0,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Josh",WR,LAC,NA,7.1,4.5,50,NA,NA,0.3,NA,0,NA,0,0,6.5,NA,NA,FantasySharks,15319,@LVR,0.8,0.1,0.1,0,0,0,0,3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKenzie, Isaiah",WR,BUF,NA,4.4,2.8,32,NA,NA,0.3,NA,5,NA,0.1,0,6.1,NA,NA,FantasySharks,13313,@NEP,0.9,0.2,0.1,0,0,0,0,11,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Zay",WR,JAC,NA,7.8,5.4,54,NA,NA,0.1,NA,2,NA,0,0,6.1,NA,NA,FantasySharks,13176,@DET,0.8,0,0.1,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duvernay, Devin",WR,BAL,NA,4.4,3.2,36,NA,NA,0.2,NA,6,NA,0.1,0,6,NA,NA,FantasySharks,14847,DEN,0.5,0.1,0.1,0.1,0,0,0,15,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Claypool, Chase",WR,CHI,NA,5,3.5,40,NA,NA,0.3,NA,2,NA,0,0,5.8,NA,NA,FantasySharks,14841,GBP,0.7,0.1,0.1,0,0,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parker, DeVante",WR,NEP,NA,5,3.4,50,NA,NA,0.1,NA,1,NA,0,0,5.8,NA,NA,FantasySharks,12176,BUF,0.2,0,0,0.1,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Marvin",WR,JAC,NA,7,3.9,46,NA,NA,0.2,NA,0,NA,0,0,5.7,NA,NA,FantasySharks,10738,@DET,1,0,0.2,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peoples-Jones, Donovan",WR,CLE,NA,5.9,3.4,51,NA,NA,0.1,NA,0,NA,0,0.1,5.7,NA,NA,FantasySharks,14857,@HOU,0.6,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Curtis",WR,WAS,NA,5.1,3.1,33,NA,NA,0.1,NA,11,NA,0.1,0.1,5.6,NA,NA,FantasySharks,13157,@NYG,0.5,0.1,0,0,0,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollins, Mack",WR,LVR,NA,5.7,4,40,NA,NA,0.3,NA,0,NA,0,0,5.5,NA,NA,FantasySharks,13289,LAC,0.3,0,0.1,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zaccheaus, Olamide",WR,ATL,NA,4.1,2.8,43,NA,NA,0.2,NA,1,NA,0,0,5.3,NA,NA,FantasySharks,14592,PIT,0.3,0.1,0.1,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,DET,NA,5,2.9,35,NA,NA,0.3,NA,1,NA,0,0,5.3,NA,NA,FantasySharks,13668,JAC,0.5,0.2,0,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agholor, Nelson",WR,NEP,NA,4.8,3,37,NA,NA,0.3,NA,1,NA,0,0.1,5.2,NA,NA,FantasySharks,12181,BUF,0.4,0,0,0,0.1,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campbell, Parris",WR,IND,NA,5,3.3,37,NA,NA,0.2,NA,1,NA,0,0,5,NA,NA,FantasySharks,14112,@DAL,0.5,0.1,0,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bourne, Kendrick",WR,NEP,NA,4,3,38,NA,NA,0.1,NA,3,NA,0,0,4.9,NA,NA,FantasySharks,13418,BUF,0.5,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Josh",WR,DET,NA,4.8,2.4,37,NA,NA,0.2,NA,0,NA,0,0,4.8,NA,NA,FantasySharks,13168,JAC,1,0.1,0,0.1,0.1,0,0,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pringle, Byron",WR,CHI,NA,4.4,3,35,NA,NA,0.2,NA,0,NA,0,0,4.8,NA,NA,FantasySharks,13863,GBP,0.4,0.1,0.1,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skowronek, Ben",WR,LAR,NA,4.5,3.1,36,NA,NA,0.2,NA,0.1,NA,0,0,4.8,NA,NA,FantasySharks,15491,SEA,0.7,0.1,0,0,0,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Chris",WR,HOU,NA,5,3.2,36,NA,NA,0.2,NA,0,NA,0,0,4.7,NA,NA,FantasySharks,12773,CLE,0.8,0,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Landry, Jarvis",WR,NOS,NA,4.5,2.7,30,NA,NA,0.2,NA,1,NA,0.1,0,4.6,NA,NA,FantasySharks,11680,@TBB,0.6,0.1,0,0,0,0,0.1,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westbrook-Ikhine, Nick",WR,TEN,NA,3.4,2,34,NA,NA,0.2,NA,0,NA,0,0,4.6,NA,NA,FantasySharks,15109,@PHI,0.3,0.1,0,0,0,0,0.1,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymond, Kalif",WR,DET,NA,4.9,3.1,39,NA,NA,0.1,NA,2,NA,0,0.1,4.5,NA,NA,FantasySharks,13066,JAC,0.6,0,0,0,0,0,0,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cobb, Randall",WR,GBP,NA,3.9,2.5,32,NA,NA,0.2,NA,0,NA,0,0,4.3,NA,NA,FantasySharks,10308,@CHI,0.7,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gallup, Michael",WR,DAL,NA,5.3,2.9,35,NA,NA,0.1,NA,0,NA,0,0,4.3,NA,NA,FantasySharks,13646,IND,0.5,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golladay, Kenny",WR,NYG,NA,5.1,2.8,36,NA,NA,0.1,NA,0,NA,0,0,4.2,NA,NA,FantasySharks,13277,WAS,0.6,0.1,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
