team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,player,pos,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,dst_int_tds,dst_ret_tds,dst_tackle
LVR,0.3,0,1.8,NA,0.5,NA,0.2,24,NA,NA,NA,378,NA,7.4,NA,FantasySharks,0513,NA,"Raiders, Las Vegas",D,@PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.4,0,1.7,NA,0.3,NA,0.1,22.6,NA,NA,NA,370.2,NA,7,NA,FantasySharks,0520,NA,"Commanders, Washington",D,@SFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.7,0,1.2,NA,0.4,NA,0,26.8,NA,NA,NA,360.9,NA,6.4,NA,FantasySharks,0521,NA,"Bears, Chicago",D,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.4,0,1.5,NA,0.1,NA,0.1,27,NA,NA,NA,414,NA,5.2,NA,FantasySharks,0527,NA,"Panthers, Carolina",D,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.8,NA,2.9,NA,0.8,1.2,0.2,20.6,NA,NA,NA,365.4,NA,11.73,NA,FleaFlicker,0516,2336,Dallas Cowboys,DST,PHISat 4:25 PM,9,NA,D/ST4,0,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.9,NA,2.7,NA,0.7,1,0.2,15.4,NA,NA,NA,294.2,NA,11.24,NA,FleaFlicker,0530,2355,San Francisco 49ers,DST,WASSat 4:05 PM,9,NA,D/ST1,0,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,1,NA,2.7,NA,0.7,0.9,0.2,18.4,NA,NA,NA,313,NA,11.04,NA,FleaFlicker,0525,2357,Tampa Bay Buccaneers,DST,@ARISun 8:20 PM,11,NA,D/ST5,0,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,1,NA,2.6,NA,0.7,0.9,0.2,18.6,NA,NA,NA,308.1,NA,10.97,NA,FleaFlicker,0501,2331,Buffalo Bills,DST,@CHISat 1:00 PM,7,NA,D/ST2,0,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.8,NA,2.9,NA,0.6,0.9,0.2,21.1,NA,NA,NA,333.6,NA,10.88,NA,FleaFlicker,0512,2343,Kansas City Chiefs,DST,SEASat 1:00 PM,8,NA,D/ST22,0,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,1.1,NA,2.7,NA,0.6,0.8,0.2,17.5,NA,NA,NA,273.2,NA,10.84,NA,FleaFlicker,0511,2337,Denver Broncos,DST,@LARSun 4:30 PM,9,NA,D/ST3,0,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.7,NA,2.8,NA,0.6,0.9,0.2,20.1,NA,NA,NA,338.6,NA,10.8,NA,FleaFlicker,0524,2345,Minnesota Vikings,DST,NYGSat 1:00 PM,7,NA,D/ST27,0,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,0.9,NA,2.8,NA,0.6,0.8,0.2,21.3,NA,NA,NA,329.5,NA,10.75,NA,FleaFlicker,0504,2346,New England Patriots,DST,CINSat 1:00 PM,10,NA,D/ST10,0,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.9,NA,2.4,NA,0.7,1.1,0.2,20.6,NA,NA,NA,335.8,NA,10.75,NA,FleaFlicker,0514,2353,Los Angeles Chargers,DST,@INDMon 8:15 PM,8,NA,D/ST11,0,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.7,NA,2.9,NA,0.6,0.9,0.2,18,NA,NA,NA,319.7,NA,10.71,NA,FleaFlicker,0528,2356,Los Angeles Rams,DST,DENSun 4:30 PM,7,NA,D/ST19,0,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,1,NA,2.4,NA,0.6,1,0.2,25.4,NA,NA,NA,345.2,NA,10.48,NA,FleaFlicker,0518,2351,Philadelphia Eagles,DST,@DALSat 4:25 PM,7,NA,D/ST7,0,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.8,NA,2.4,NA,0.7,1.1,0.2,26.1,NA,NA,NA,371.9,NA,10.44,NA,FleaFlicker,0517,2348,New York Giants,DST,@MINSat 1:00 PM,9,NA,D/ST24,0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.9,NA,2.6,NA,0.6,0.8,0.2,19.7,NA,NA,NA,329.7,NA,10.33,NA,FleaFlicker,0509,2342,Jacksonville Jaguars,DST,@NYJW 19-3,11,10.33,D/ST25,0,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,1,NA,2.5,NA,0.5,0.7,0.2,15.1,NA,NA,NA,283,NA,10.16,NA,FleaFlicker,0508,2358,Tennessee Titans,DST,HOUSat 1:00 PM,6,NA,D/ST14,0,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.8,NA,2.3,NA,0.7,1,0.2,15.6,NA,NA,NA,276.1,NA,9.89,NA,FleaFlicker,0531,2330,Baltimore Ravens,DST,ATLSat 1:00 PM,10,NA,D/ST6,0,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,1,NA,2.2,NA,0.6,0.9,0.2,19.1,NA,NA,NA,313.4,NA,9.71,NA,FleaFlicker,0506,2334,Cincinnati Bengals,DST,@NESat 1:00 PM,10,NA,D/ST13,0,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.8,NA,2.2,NA,0.7,0.9,0.2,17.8,NA,NA,NA,321.6,NA,9.7,NA,FleaFlicker,0505,2349,New York Jets,DST,JACL 3-19,10,9.7,D/ST9,0,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.8,NA,2.3,NA,0.6,0.9,0.2,22.3,NA,NA,NA,364,NA,9.68,NA,FleaFlicker,0502,2341,Indianapolis Colts,DST,LACMon 8:15 PM,14,NA,D/ST16,0,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.8,NA,2.3,NA,0.6,0.8,0.2,19.3,NA,NA,NA,309.8,NA,9.63,NA,FleaFlicker,0532,2340,Houston Texans,DST,@TENSat 1:00 PM,6,NA,NA,0,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.8,NA,2.3,NA,0.6,0.8,0.2,21.1,NA,NA,NA,308.9,NA,9.52,NA,FleaFlicker,0522,2338,Detroit Lions,DST,@CARSat 1:00 PM,6,NA,D/ST26,0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.9,NA,2.3,NA,0.6,0.8,0.2,23.4,NA,NA,NA,374.8,NA,9.5,NA,FleaFlicker,0523,2339,Green Bay Packers,DST,@MIASun 1:00 PM,14,NA,D/ST20,0,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.7,NA,2.1,NA,0.7,1,0.2,24.4,NA,NA,NA,331.1,NA,9.48,NA,FleaFlicker,0520,2359,Washington Commanders,DST,@SFSat 4:05 PM,14,NA,D/ST17,0,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.9,NA,2.2,NA,0.6,0.8,0.2,21.9,NA,NA,NA,321.5,NA,9.45,NA,FleaFlicker,0513,2350,Las Vegas Raiders,DST,@PITSat 8:15 PM,6,NA,NA,0,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO,0.8,NA,2.3,NA,0.6,0.9,0.1,19,NA,NA,NA,330.2,NA,9.42,NA,FleaFlicker,0529,2347,New Orleans Saints,DST,@CLESat 1:00 PM,14,NA,D/ST12,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,1,NA,2.1,NA,0.5,0.8,0.2,20.5,NA,NA,NA,348.3,NA,9.4,NA,FleaFlicker,0510,2352,Pittsburgh Steelers,DST,LVSat 8:15 PM,9,NA,D/ST15,0,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.9,NA,2.1,NA,0.6,0.9,0.1,16.7,NA,NA,NA,307.2,NA,9.38,NA,FleaFlicker,0507,2335,Cleveland Browns,DST,NOSat 1:00 PM,9,NA,D/ST18,0,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.7,NA,2,NA,0.7,1,0.2,20.4,NA,NA,NA,325.3,NA,9.33,NA,FleaFlicker,0503,2344,Miami Dolphins,DST,GBSun 1:00 PM,11,NA,D/ST21,0,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.9,NA,1.8,NA,0.7,0.9,0.2,25,NA,NA,NA,400.2,NA,8.96,NA,FleaFlicker,0521,2333,Chicago Bears,DST,BUFSat 1:00 PM,14,NA,NA,0,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.8,NA,1.8,NA,0.7,1,0.2,28.5,NA,NA,NA,427.9,NA,8.84,NA,FleaFlicker,0515,2354,Seattle Seahawks,DST,@KCSat 1:00 PM,11,NA,D/ST23,0,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.8,NA,2,NA,0.5,0.8,0.2,22.5,NA,NA,NA,343.2,NA,8.77,NA,FleaFlicker,0526,2329,Atlanta Falcons,DST,@BALSat 1:00 PM,14,NA,NA,0,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.7,NA,1.6,NA,0.7,1,0.2,21.8,NA,NA,NA,358.4,NA,8.37,NA,FleaFlicker,0519,2328,Arizona Cardinals,DST,TBSun 8:20 PM,13,NA,D/ST28,0,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,NA,1.9,NA,0.6,0.8,0.1,23,NA,NA,NA,347.7,NA,8.24,NA,FleaFlicker,0527,2332,Carolina Panthers,DST,DETSat 1:00 PM,13,NA,D/ST8,0,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.53,NA,3.21,NA,0.76,NA,0.23,16,NA,NA,NA,303.74,NA,9.54,NA,NumberFire,0501,buffalo-dst,Buffalo D/ST,D,CHI,NA,NA,NA,NA,NA,3.04,16.04,#18,1,9.53,4800,1.99,9.53,4000,2.38,9.53,20,0.48,NA,NA,NA,NA
TB,0.89,NA,2.25,NA,0.58,NA,0.22,16,NA,NA,NA,323.05,NA,8.95,NA,NumberFire,0525,tampa-bay-dst,Tampa Bay D/ST,D,ARI,NA,NA,NA,NA,NA,2.57,15.33,#25,2,8.91,4800,1.86,8.91,2700,3.3,8.91,18,0.5,NA,NA,NA,NA
TEN,0.75,NA,2.75,NA,0.48,NA,0.22,16,NA,NA,NA,314.96,NA,8.94,NA,NumberFire,0508,tennessee-dst,Tennessee D/ST,D,HOU,NA,NA,NA,NA,NA,2.56,15.32,#32,3,8.93,4700,1.9,8.93,3600,2.48,8.93,15,0.6,NA,NA,NA,NA
DEN,0.86,NA,2.52,NA,0.59,NA,0.22,16.75,NA,NA,NA,296.61,NA,8.91,NA,NumberFire,0511,denver-dst,Denver D/ST,D,LA,NA,NA,NA,NA,NA,2.54,15.28,#27,4,8.92,4500,1.98,8.92,3500,2.55,8.92,15,0.59,NA,NA,NA,NA
SF,0.7,NA,2.61,NA,0.46,NA,0.23,15.5,NA,NA,NA,319.86,NA,8.88,NA,NumberFire,0530,san-francisco-dst,San Francisco D/ST,D,WSH,NA,NA,NA,NA,NA,2.51,15.25,#26,5,8.86,5000,1.77,8.86,3900,2.27,8.86,20,0.44,NA,NA,NA,NA
CLE,0.69,NA,1.74,NA,0.63,NA,0.23,14.75,NA,NA,NA,304.51,NA,8.54,NA,NumberFire,0507,cleveland-dst,Cleveland D/ST,D,NO,NA,NA,NA,NA,NA,2.24,14.84,#21,6,8.54,4100,2.08,8.54,3800,2.25,8.54,14,0.61,NA,NA,NA,NA
BAL,0.51,NA,1.91,NA,0.44,NA,0.24,14,NA,NA,NA,316.34,NA,8.27,NA,NumberFire,0531,baltimore-dst,Baltimore D/ST,D,ATL,NA,NA,NA,NA,NA,2.03,14.51,#17,7,8.26,4900,1.69,8.26,3200,2.58,8.26,18,0.46,NA,NA,NA,NA
NYJ,0.66,NA,2.09,NA,0.7,NA,0.21,17,NA,NA,NA,344.9,NA,8.18,NA,NumberFire,0505,new-york-jets-dst,New York Jets D/ST,D,JAC,NA,NA,NA,NA,NA,1.95,14.41,#7,8,8.18,NA,NA,8.18,3000,2.73,8.18,15,0.55,NA,NA,NA,NA
LAC,0.73,NA,2.98,NA,0.72,NA,0.18,20.5,NA,NA,NA,312.99,NA,8.17,NA,NumberFire,0514,los-angeles-chargers-d-st,Los Angeles Chargers D/ST,D,IND,NA,NA,NA,NA,NA,1.95,14.39,#31,9,8.13,3400,2.39,8.13,2900,2.8,8.13,13,0.63,NA,NA,NA,NA
KC,0.92,NA,2.65,NA,0.44,NA,0.2,19.5,NA,NA,NA,348.94,NA,8,NA,NumberFire,0512,kansas-city-dst,Kansas City D/ST,D,SEA,NA,NA,NA,NA,NA,1.81,14.19,#15,10,8,4200,1.9,8,2900,2.76,8,16,0.5,NA,NA,NA,NA
DET,0.83,NA,2.9,NA,0.5,NA,0.18,20.5,NA,NA,NA,312.26,NA,7.82,NA,NumberFire,0522,detroit-dst,Detroit D/ST,D,CAR,NA,NA,NA,NA,NA,1.67,13.97,#28,11,7.79,3900,2,7.79,3500,2.23,7.79,12,0.65,NA,NA,NA,NA
DAL,0.78,NA,3.07,NA,0.54,NA,0.18,21.75,NA,NA,NA,342.81,NA,7.63,NA,NumberFire,0516,dallas-dst,Dallas D/ST,D,PHI,NA,NA,NA,NA,NA,1.51,13.75,#2,12,7.59,4000,1.9,7.59,2600,2.92,7.59,18,0.42,NA,NA,NA,NA
PIT,0.58,NA,2.47,NA,0.53,NA,0.2,18.5,NA,NA,NA,343.16,NA,7.59,NA,NumberFire,0510,pittsburgh-dst,Pittsburgh D/ST,D,LV,NA,NA,NA,NA,NA,1.48,13.7,#10,13,7.58,4300,1.76,7.58,2800,2.71,7.58,12,0.63,NA,NA,NA,NA
HOU,0.76,NA,2.07,NA,0.59,NA,0.18,19.5,NA,NA,NA,318.58,NA,7.31,NA,NumberFire,0532,houston-dst,Houston D/ST,D,TEN,NA,NA,NA,NA,NA,1.26,13.36,#22,14,7.26,3600,2.02,7.26,2500,2.9,7.26,13,0.56,NA,NA,NA,NA
JAC,0.83,NA,2.19,NA,0.45,NA,0.18,19.5,NA,NA,NA,338.42,NA,7.3,NA,NumberFire,0509,jacksonville-dst,Jacksonville D/ST,D,NYJ,NA,NA,NA,NA,NA,1.25,13.35,#24,15,7.22,NA,NA,7.22,2700,2.67,7.22,14,0.52,NA,NA,NA,NA
LV,0.67,NA,2.48,NA,0.52,NA,0.18,20,NA,NA,NA,324.08,NA,7.25,NA,NumberFire,0513,las-vegas-d-st,Las Vegas D/ST,D,PIT,NA,NA,NA,NA,NA,1.21,13.29,#19,16,7.22,3900,1.85,7.22,3100,2.33,7.22,11,0.66,NA,NA,NA,NA
MIN,0.6,NA,3.21,NA,0.55,NA,0.17,22.5,NA,NA,NA,329.72,NA,7.21,NA,NumberFire,0524,minnesota-dst,Minnesota D/ST,D,NYG,NA,NA,NA,NA,NA,1.18,13.24,#16,17,7.26,3600,2.02,7.26,3700,1.96,7.26,15,0.48,NA,NA,NA,NA
CIN,0.69,NA,2.29,NA,0.42,NA,0.19,19.25,NA,NA,NA,326.85,NA,7.16,NA,NumberFire,0506,cincinnati-dst,Cincinnati D/ST,D,NE,NA,NA,NA,NA,NA,1.14,13.18,#29,18,7.13,4000,1.78,7.13,3400,2.1,7.13,10,0.71,NA,NA,NA,NA
LA,0.51,NA,3,NA,0.32,NA,0.18,19.75,NA,NA,NA,333.41,NA,7.13,NA,NumberFire,0528,los-angeles-rams-d-st,Los Angeles Rams D/ST,D,DEN,NA,NA,NA,NA,NA,1.12,13.14,#30,19,7.09,4000,1.77,7.09,3300,2.15,7.09,11,0.64,NA,NA,NA,NA
NO,0.52,NA,2.08,NA,0.43,NA,0.19,17.75,NA,NA,NA,325.14,NA,7.07,NA,NumberFire,0529,new-orleans-dst,New Orleans D/ST,D,CLE,NA,NA,NA,NA,NA,1.07,13.07,#14,20,7.05,3800,1.86,7.05,2800,2.52,7.05,11,0.64,NA,NA,NA,NA
ATL,0.84,NA,2.04,NA,0.55,NA,0.17,20.5,NA,NA,NA,336.72,NA,7.03,NA,NumberFire,0526,atlanta-dst,Atlanta D/ST,D,BAL,NA,NA,NA,NA,NA,1.04,13.02,#12,21,6.99,3400,2.06,6.99,3000,2.33,6.99,10,0.7,NA,NA,NA,NA
NE,0.72,NA,2.73,NA,0.31,NA,0.17,22.25,NA,NA,NA,349.19,NA,6.51,NA,NumberFire,0504,new-england-dst,New England D/ST,D,CIN,NA,NA,NA,NA,NA,0.62,12.4,#3,22,6.52,4300,1.52,6.52,2700,2.41,6.52,19,0.34,NA,NA,NA,NA
CHI,0.82,NA,2.38,NA,0.67,NA,0.14,24.5,NA,NA,NA,382.92,NA,6.42,NA,NumberFire,0521,chicago-dst,Chicago D/ST,D,BUF,NA,NA,NA,NA,NA,0.55,12.29,#4,23,6.37,3100,2.05,6.37,2000,3.19,6.37,10,0.64,NA,NA,NA,NA
WSH,0.64,NA,2.34,NA,0.49,NA,0.16,22,NA,NA,NA,344.54,NA,6.37,NA,NumberFire,0520,washington-dst,Washington D/ST,D,SF,NA,NA,NA,NA,NA,0.51,12.23,#9,24,6.33,3700,1.71,6.33,2400,2.64,6.33,NA,NA,NA,NA,NA,NA
CAR,0.68,NA,1.94,NA,0.55,NA,0.17,23,NA,NA,NA,349.04,NA,5.92,NA,NumberFire,0527,carolina-dst,Carolina D/ST,D,DET,NA,NA,NA,NA,NA,0.15,11.69,#5,25,5.89,3500,1.68,5.89,2300,2.56,5.89,15,0.39,NA,NA,NA,NA
NYG,0.66,NA,3.1,NA,0.51,NA,0.14,27,NA,NA,NA,358.74,NA,5.89,NA,NumberFire,0517,new-york-giants-dst,New York Giants D/ST,D,MIN,NA,NA,NA,NA,NA,0.12,11.66,#11,26,5.87,3300,1.78,5.87,3100,1.89,5.87,11,0.53,NA,NA,NA,NA
IND,0.69,NA,2.35,NA,0.53,NA,0.15,25,NA,NA,NA,351.72,NA,5.76,NA,NumberFire,0502,indianapolis-dst,Indianapolis D/ST,D,LAC,NA,NA,NA,NA,NA,0.02,11.5,#20,27,5.76,3400,1.69,5.76,2400,2.4,5.76,11,0.52,NA,NA,NA,NA
MIA,0.32,NA,2.4,NA,0.47,NA,0.18,23,NA,NA,NA,337.93,NA,5.54,NA,NumberFire,0503,miami-dst,Miami D/ST,D,GB,NA,NA,NA,NA,NA,-0.16,11.24,#13,28,5.55,4200,1.32,5.55,2600,2.13,5.55,14,0.4,NA,NA,NA,NA
ARI,0.57,NA,1.97,NA,0.39,NA,0.15,23.5,NA,NA,NA,343.95,NA,5.24,NA,NumberFire,0519,arizona-dst,Arizona D/ST,D,TB,NA,NA,NA,NA,NA,-0.4,10.88,#23,29,5.2,3800,1.37,5.2,2900,1.79,5.2,14,0.37,NA,NA,NA,NA
PHI,0.68,NA,2.19,NA,0.41,NA,0.14,25.75,NA,NA,NA,347.41,NA,5.14,NA,NumberFire,0518,philadelphia-dst,Philadelphia D/ST,D,DAL,NA,NA,NA,NA,NA,-0.48,10.76,#8,30,5.09,4400,1.16,5.09,2200,2.31,5.09,16,0.32,NA,NA,NA,NA
GB,0.7,NA,2.16,NA,0.35,NA,0.14,26.5,NA,NA,NA,383.59,NA,4.83,NA,NumberFire,0523,green-bay-dst,Green Bay D/ST,D,MIA,NA,NA,NA,NA,NA,-0.72,10.38,#6,31,4.8,3500,1.37,4.8,2900,1.66,4.8,10,0.48,NA,NA,NA,NA
SEA,0.59,NA,2.35,NA,0.65,NA,0.11,30,NA,NA,NA,396.74,NA,4.48,NA,NumberFire,0515,seattle-dst,Seattle D/ST,D,KC,NA,NA,NA,NA,NA,-1,9.96,#1,32,4.41,3000,1.47,4.41,2100,2.1,4.41,13,0.34,NA,NA,NA,NA
Buffalo Bills,1.04,0.04,3.45,NA,0.66,NA,0.16,19.06,NA,NA,NA,NA,NA,8.13,NA,NFL,0501,100003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Kansas City Chiefs,0.95,0.05,2.92,NA,0.61,NA,0.15,19.38,NA,NA,NA,NA,NA,7.28,NA,NFL,0512,100016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Tampa Bay Buccaneers,0.84,0.03,2.74,NA,0.74,NA,0.17,23.23,NA,NA,NA,NA,NA,7.16,NA,NFL,0525,100031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Baltimore Ravens,0.93,0.05,2.84,NA,0.64,NA,0.14,16.75,NA,NA,NA,NA,NA,7.16,NA,NFL,0531,100002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
San Francisco 49ers,1.05,0.05,2.62,NA,0.56,NA,0.16,17.07,NA,NA,NA,NA,NA,7.14,NA,NFL,0530,100029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Denver Broncos,0.98,0.03,2.81,NA,0.61,NA,0.16,22.53,NA,NA,NA,NA,NA,7.13,NA,NFL,0511,100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Dallas Cowboys,1.02,0.03,2.55,NA,0.63,NA,0.15,19.17,NA,NA,NA,NA,NA,6.99,NA,NFL,0516,100008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Los Angeles Rams,0.77,0.05,2.96,NA,0.61,NA,0.14,20.47,NA,NA,NA,NA,NA,6.84,NA,NFL,0528,100017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Tennessee Titans,0.91,0.05,2.53,NA,0.65,NA,0.15,15.74,NA,NA,NA,NA,NA,6.83,NA,NFL,0508,100012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Houston Texans,0.82,0.04,2.71,NA,0.64,NA,0.15,23.82,NA,NA,NA,NA,NA,6.79,NA,NFL,0532,100013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Philadelphia Eagles,1.08,0.03,2.32,NA,0.58,NA,0.16,23.56,NA,NA,NA,NA,NA,6.78,NA,NFL,0518,100025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Jacksonville Jaguars,0.75,0.04,2.83,NA,0.64,NA,0.15,23.88,NA,NA,NA,NA,NA,6.77,NA,NFL,0509,100015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Green Bay Packers,1.07,0.03,2.43,NA,0.57,NA,0.15,22.58,NA,NA,NA,NA,NA,6.73,NA,NFL,0523,100011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA
Los Angeles Chargers,0.89,0.04,2.44,NA,0.55,NA,0.17,23.32,NA,NA,NA,NA,NA,6.72,NA,NFL,0514,100028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA
Pittsburgh Steelers,0.98,0.03,2.38,NA,0.58,NA,0.15,20.8,NA,NA,NA,NA,NA,6.7,NA,NFL,0510,100027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Detroit Lions,0.83,0.04,2.65,NA,0.62,NA,0.16,21.44,NA,NA,NA,NA,NA,6.65,NA,NFL,0522,100010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA
Las Vegas Raiders,0.87,0.03,2.56,NA,0.61,NA,0.14,23.87,NA,NA,NA,NA,NA,6.54,NA,NFL,0513,100018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
New Orleans Saints,0.91,0.03,2.39,NA,0.59,NA,0.15,21.79,NA,NA,NA,NA,NA,6.53,NA,NFL,0529,100022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Cincinnati Bengals,0.8,0.03,2.45,NA,0.62,NA,0.16,21.26,NA,NA,NA,NA,NA,6.49,NA,NFL,0506,100006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
