player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
"Robinson, Allen",WR,LAR,NA,6,4.5,54,NA,NA,0.6,NA,2,NA,0.1,0.1,9.2,NA,NA,FantasySharks,11678,@NOS,1.2,0.2,0.2,0,0,0,0.2,0.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Mike",WR,LAC,NA,8,5,65,NA,NA,0.4,NA,0,NA,0,0,9.2,NA,NA,FantasySharks,13154,KCC,1.5,0.1,0.3,0,0,0.1,0,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutton, Courtland",WR,DEN,NA,8.8,5.8,70,NA,NA,0.3,NA,0,NA,0,0,9.2,NA,NA,FantasySharks,13630,LVR,0.9,0.2,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thielen, Adam",WR,MIN,NA,8.8,5.4,64,NA,NA,0.4,NA,0,NA,0,0,9.1,NA,NA,FantasySharks,11938,DAL,1.4,0.3,0.1,0.1,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaurin, Terry",WR,WAS,NA,8.5,5.8,75,NA,NA,0.2,NA,1,NA,0,0,9,NA,NA,FantasySharks,14109,@HOU,0.6,0,0.1,0,0.1,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aiyuk, Brandon",WR,SFO,NA,7.5,5.8,65,NA,NA,0.4,NA,1,NA,0,0.1,9,NA,NA,FantasySharks,14840,@ARI,0.8,0.1,0.1,0.1,0.1,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Keenan",WR,LAC,NA,9,6,65,NA,NA,0.4,NA,0,NA,0,0,8.7,NA,NA,FantasySharks,11222,KCC,1.3,0.2,0.1,0,0.1,0,0,2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Christian",WR,GBP,NA,5,3,42,NA,NA,0.6,NA,1,NA,0.1,0,8.3,NA,NA,FantasySharks,15789,TEN,0.7,0.3,0,0.1,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mooney, Darnell",WR,CHI,NA,7.7,4.8,64,NA,NA,0.3,NA,1,NA,0,0,8.2,NA,NA,FantasySharks,14974,@ATL,0.8,0.1,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duvernay, Devin",WR,BAL,NA,5.3,3.9,47,NA,NA,0.3,NA,6,NA,0.1,0,8.1,NA,NA,FantasySharks,14847,CAR,0.7,0.1,0.1,0.1,0,0,0.1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyers, Jakobi",WR,NEP,NA,7,5,60,NA,NA,0.4,NA,1,NA,0,0.1,8,NA,NA,FantasySharks,14127,NYJ,0.8,0.1,0,0.1,0.1,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slayton, Darius",WR,NYG,NA,6.2,3.8,58,NA,NA,0.4,NA,-0.4,NA,0,0,7.9,NA,NA,FantasySharks,14122,DET,0.5,0.1,0,0.1,0.1,0,0.2,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Garrett",WR,NYJ,NA,6.5,4.5,56,NA,NA,0.3,NA,2,NA,0.1,0,7.8,NA,NA,FantasySharks,15753,@NEP,0.8,0.1,0.1,0,0,0,0,7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, DeVonta",WR,PHI,NA,6,4.9,55,NA,NA,0.4,NA,0,NA,0,0.1,7.8,NA,NA,FantasySharks,15282,@IND,0.4,0.1,0.1,0.1,0.1,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Curtis",WR,WAS,NA,7.2,4.5,50,NA,NA,0.3,NA,10,NA,0,0.1,7.4,NA,NA,FantasySharks,13157,@HOU,0.6,0.1,0,0.1,0,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Josh",WR,LAC,NA,8.5,5.5,55,NA,NA,0.3,NA,0,NA,0,0,7.4,NA,NA,FantasySharks,15319,KCC,1,0.1,0,0.1,0,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooks, Brandin",WR,HOU,NA,7.6,4.7,55,NA,NA,0.3,NA,1,NA,0,0,7.3,NA,NA,FantasySharks,11674,WAS,0.6,0.1,0.1,0.1,0,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,KCC,NA,5,3.8,41,NA,NA,0.5,NA,1,NA,0,0,7.2,NA,NA,FantasySharks,15289,@LAC,0.4,0.2,0.1,0.1,0,0.1,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Rondale",WR,ARI,NA,9.3,6.4,63,NA,NA,0.1,NA,0,NA,0,0,7.2,NA,NA,FantasySharks,15283,SFO,1.1,0,0,0,0.1,0,0,4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Diontae",WR,PIT,NA,11,5.8,57,NA,NA,0.2,NA,3,NA,0,0.1,7.2,NA,NA,FantasySharks,14208,CIN,1.4,0.1,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pittman, Michael",WR,IND,NA,8.4,5.6,61,NA,NA,0.2,NA,1,NA,0,0.1,7.2,NA,NA,FantasySharks,14842,PHI,0.7,0,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, D.J.",WR,CAR,NA,8.3,4.3,55,NA,NA,0.2,NA,3,NA,0,0,7,NA,NA,FantasySharks,13635,@BAL,0.6,0,0.1,0.1,0,0,0.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collins, Nico",WR,HOU,NA,6.5,4.5,55,NA,NA,0.2,NA,0,NA,0,0,6.8,NA,NA,FantasySharks,15290,WAS,0.5,0,0.1,0.1,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London, Drake",WR,ATL,NA,6.3,3.9,43,NA,NA,0.3,NA,3,NA,0.1,0.1,6.7,NA,NA,FantasySharks,15751,CHI,1.1,0.2,0.1,0,0,0,0,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdes-Scantling, Marquez",WR,KCC,NA,4.4,2.9,48,NA,NA,0.3,NA,0,NA,0,0,6.6,NA,NA,FantasySharks,13793,@LAC,0.7,0.1,0.1,0,0,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Landry, Jarvis",WR,NOS,NA,6,4,44,NA,NA,0.3,NA,1,NA,0.1,0.1,6.6,NA,NA,FantasySharks,11680,LAR,0.3,0,0.1,0,0.1,0,0.1,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickens, George",WR,PIT,NA,6,3.4,40,NA,NA,0.2,NA,6,NA,0.1,0,6.4,NA,NA,FantasySharks,15762,CIN,0.8,0.1,0,0,0,0,0,2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osborn, K.J.",WR,MIN,NA,6.5,4,42,NA,NA,0.3,NA,0,NA,0,0,6.2,NA,NA,FantasySharks,14977,DAL,0.6,0.1,0,0.1,0,0,0.1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson, Van",WR,LAR,NA,5.4,3.8,45,NA,NA,0.2,NA,1,NA,0,0,6.1,NA,NA,FantasySharks,14858,@NOS,1,0.2,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Claypool, Chase",WR,CHI,NA,7,4.1,45,NA,NA,0.2,NA,3,NA,0,0,6,NA,NA,FantasySharks,14841,@ATL,0.5,0,0.1,0,0.1,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gallup, Michael",WR,DAL,NA,7.3,3.9,46,NA,NA,0.2,NA,1,NA,0,0,6,NA,NA,FantasySharks,13646,@MIN,0.7,0.1,0,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peoples-Jones, Donovan",WR,CLE,NA,6.3,3.7,57,NA,NA,0.1,NA,1,NA,0,0.1,5.9,NA,NA,FantasySharks,14857,@BUF,0.7,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymond, Kalif",WR,DET,NA,5.5,4,44,NA,NA,0.2,NA,2,NA,0,0.1,5.9,NA,NA,FantasySharks,13066,@NYG,0.5,0.1,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall, Terrace",WR,CAR,NA,5.3,3.4,45,NA,NA,0.2,NA,0,NA,0,0,5.8,NA,NA,FantasySharks,15308,@BAL,0.4,0,0.1,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKenzie, Isaiah",WR,BUF,NA,4.2,2.7,29,NA,NA,0.3,NA,4,NA,0.1,0,5.7,NA,NA,FantasySharks,13313,CLE,0.8,0.2,0,0.1,0,0,0,14,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,LAC,NA,6.5,4.7,44,NA,NA,0.2,NA,1,NA,0,0,5.7,NA,NA,FantasySharks,12394,KCC,0.7,0,0.1,0.1,0,0,0,44,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Wan'Dale",WR,NYG,NA,6.8,5,45,NA,NA,0.2,NA,-0.6,NA,0,0,5.5,NA,NA,FantasySharks,15757,DET,0.3,0.1,0.1,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dotson, Jahan",WR,WAS,NA,4.2,3,33,NA,NA,0.3,NA,0,NA,0,0,5.5,NA,NA,FantasySharks,15755,@HOU,0.6,0.2,0.1,0.1,0,0,0,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Marquise",WR,ARI,NA,6.8,4.1,42,NA,NA,0.2,NA,0,NA,0,0.1,5.3,NA,NA,FantasySharks,14105,SFO,0.7,0.1,0,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zaccheaus, Olamide",WR,ATL,NA,3.5,2.5,37,NA,NA,0.2,NA,1,NA,0,0.1,4.9,NA,NA,FantasySharks,14592,CHI,0.3,0.1,0.1,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Chris",WR,HOU,NA,4,2.4,32,NA,NA,0.3,NA,0,NA,0,0,4.9,NA,NA,FantasySharks,12773,WAS,0.7,0,0.2,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campbell, Parris",WR,IND,NA,4.7,3.1,33,NA,NA,0.2,NA,1,NA,0,0,4.9,NA,NA,FantasySharks,14112,PHI,0.4,0.1,0,0,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Robert",WR,TEN,NA,5.6,3.1,37,NA,NA,0.1,NA,0,NA,0,0,4.7,NA,NA,FantasySharks,11228,@GBP,0.7,0.1,0,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westbrook-Ikhine, Nick",WR,TEN,NA,3.2,1.8,32,NA,NA,0.2,NA,0,NA,0,0,4.6,NA,NA,FantasySharks,15109,@GBP,0.3,0.2,0,0,0,0,0.1,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollins, Mack",WR,LVR,NA,4,3,30,NA,NA,0.3,NA,0,NA,0,0,4.5,NA,NA,FantasySharks,13289,@DEN,0.4,0.1,0.1,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Alec",WR,IND,NA,4.5,2.5,36,NA,NA,0.1,NA,0,NA,0,0,4.4,NA,NA,FantasySharks,15768,PHI,0.5,0,0,0,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Tre'Quan",WR,NOS,NA,4.1,2.6,33,NA,NA,0.1,NA,0,NA,0,0,4.1,NA,NA,FantasySharks,13645,LAR,0.5,0,0.1,0,0,0,0,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Elijah",WR,NYJ,NA,4.9,2.7,31,NA,NA,0.1,NA,1,NA,0,0,4.1,NA,NA,FantasySharks,15288,@NEP,0.6,0,0.1,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parker, DeVante",WR,NEP,NA,3.9,2.4,34,NA,NA,0.1,NA,0,NA,0,0,4.1,NA,NA,FantasySharks,12176,NYJ,0.2,0,0,0.1,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Noah",WR,DAL,NA,5.6,3.1,38,NA,NA,0.1,NA,1,NA,0,0.1,4,NA,NA,FantasySharks,13172,@MIN,0.9,0.1,0,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Byrd, Damiere",WR,ATL,NA,3.2,2,32,NA,NA,0.1,NA,0,NA,0,0,3.9,NA,NA,FantasySharks,12464,CHI,0.1,0,0,0,0,0,0.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Demarcus",WR,BAL,NA,4.4,2.6,30,NA,NA,0.2,NA,0,NA,0,0.1,3.9,NA,NA,FantasySharks,12785,CAR,0.7,0,0.1,0,0,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thomas, Mike",WR,CIN,NA,4.2,2.6,31,NA,NA,0.1,NA,2,NA,0,0.1,3.8,NA,NA,FantasySharks,12675,@PIT,0.4,0.1,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berrios, Braxton",WR,NYJ,NA,3.7,2,24,NA,NA,0.1,NA,2,NA,0.1,0,3.5,NA,NA,FantasySharks,13638,@NEP,0.4,0.1,0,0,0,0,0,21,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Callaway, Marquez",WR,NOS,NA,4.1,2,25,NA,NA,0.1,NA,0,NA,0,0,3.3,NA,NA,FantasySharks,15034,LAR,0.5,0.1,0,0.1,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,DET,NA,3.2,2,25,NA,NA,0.1,NA,0,NA,0,0,3.2,NA,NA,FantasySharks,13668,@NYG,0.3,0,0,0.1,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bourne, Kendrick",WR,NEP,NA,2.5,1.7,23,NA,NA,0.1,NA,3,NA,0,0,3.1,NA,NA,FantasySharks,13418,NYJ,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skowronek, Ben",WR,LAR,NA,4,2.2,22,NA,NA,0,NA,1,NA,0.1,0,3.1,NA,NA,FantasySharks,15491,@NOS,0.5,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burks, Treylon",WR,TEN,NA,4.2,2.3,28,NA,NA,0,NA,1,NA,0,0,3,NA,NA,FantasySharks,15752,@GBP,0.5,0,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Sammy",WR,GBP,NA,2.8,1.9,28,NA,NA,0,NA,0,NA,0,0,3,NA,NA,FantasySharks,11670,TEN,0.4,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jennings, Jauan",WR,SFO,NA,3.3,2.1,24,NA,NA,0.1,NA,0,NA,0,0,2.9,NA,NA,FantasySharks,14860,@ARI,0.3,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Quez",WR,PHI,NA,2.7,1.6,26,NA,NA,0.1,NA,-0.1,NA,0,0.1,2.9,NA,NA,FantasySharks,14992,@IND,0.3,0,0,0,0,0,0.1,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agholor, Nelson",WR,NEP,NA,3.2,1.9,25,NA,NA,0.1,NA,1,NA,0,0.2,2.8,NA,NA,FantasySharks,12181,NYJ,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green, A.J.",WR,ARI,NA,4.6,2.2,19,NA,NA,0.1,NA,0,NA,0,0,2.8,NA,NA,FantasySharks,10261,SFO,0.7,0.1,0,0,0,0,0,3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,CAR,NA,3.4,2,16,NA,NA,0,NA,4,NA,0.1,0,2.7,NA,NA,FantasySharks,14838,@BAL,0.3,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,3.5,2.5,21,NA,NA,0.1,NA,1,NA,0,0,2.7,NA,NA,FantasySharks,14108,SFO,0.4,0.1,0,0,0,0,0,14,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorsett, Phillip",WR,HOU,NA,2.5,1.3,21,NA,NA,0.1,NA,0,NA,0,0,2.6,NA,NA,FantasySharks,12188,WAS,0.1,0,0,0.1,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Steven",WR,PIT,NA,4.6,2.3,21,NA,NA,0,NA,4,NA,0,0.1,2.6,NA,NA,FantasySharks,14613,CIN,0.3,0,0,0,0,0,0,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCloud, Ray-Ray",WR,SFO,NA,2.4,1.5,16,NA,NA,0.1,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,13641,@ARI,0.4,0.1,0,0,0,0,0,25,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pringle, Byron",WR,CHI,NA,2.9,1.6,18,NA,NA,0,NA,1,NA,0,0,2.2,NA,NA,FantasySharks,13863,@ATL,0.3,0,0,0,0,0,0,9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shaheed, Rashid",WR,NOS,NA,1.3,0.8,12,NA,NA,0.1,NA,1,NA,0.1,0,2.2,NA,NA,FantasySharks,16080,LAR,0.1,0.1,0,0,0,0,0.1,16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Dyami",WR,WAS,NA,1.8,0.7,14,NA,NA,0.1,NA,-0.1,NA,0,0,2.2,NA,NA,FantasySharks,15292,@HOU,0.2,0,0,0,0.1,0,0.1,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harty, Deonte",WR,NOS,NA,2.4,1.4,19,NA,NA,0.1,NA,1,NA,0,0.1,2.2,NA,NA,FantasySharks,14558,LAR,0.3,0,0,0,0,0,0.1,25,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, Robbie",WR,ARI,NA,3.6,1.4,17,NA,NA,0.1,NA,0,NA,0,0.1,2.2,NA,NA,FantasySharks,12930,SFO,0.2,0.1,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
