team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,player,pos,opp,bye,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,dst_int_tds,dst_ret_tds,dst_tackle
BUF,1.2,NA,2.2,NA,0.6,0.7,0.2,17.7,NA,NA,NA,331.8,NA,9.91,NA,FleaFlicker,0501,2331,Buffalo Bills,DST,NYJSun 1:00 PM,7,D/ST1,0,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.8,NA,2.3,NA,0.6,0.9,0.2,21.8,NA,NA,NA,319.8,NA,9.85,NA,FleaFlicker,0519,2328,Arizona Cardinals,DST,NEMon 8:15 PM,13,D/ST26,0,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,NA,2.7,NA,0.6,0.8,0.1,25.2,NA,NA,NA,332.1,NA,9.83,NA,FleaFlicker,0527,2332,Carolina Panthers,DST,@SEASun 4:25 PM,13,D/ST9,0,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,1,NA,2.1,NA,0.6,0.8,0.2,25.6,NA,NA,NA,367.7,NA,9.62,NA,FleaFlicker,0505,2349,New York Jets,DST,@BUFSun 1:00 PM,10,D/ST10,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.8,NA,2.2,NA,0.6,0.8,0.2,22,NA,NA,NA,316.6,NA,9.41,NA,FleaFlicker,0509,2342,Jacksonville Jaguars,DST,@TENSun 1:00 PM,11,NA,0,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.8,NA,2.1,NA,0.6,1,0.2,16.2,NA,NA,NA,311,NA,9.38,NA,FleaFlicker,0530,2355,San Francisco 49ers,DST,TBSun 4:25 PM,9,D/ST2,0,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.7,NA,2,NA,0.6,0.9,0.2,24.9,NA,NA,NA,369.9,NA,9.12,NA,FleaFlicker,0524,2345,Minnesota Vikings,DST,@DETSun 1:00 PM,7,D/ST25,0,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.8,NA,2,NA,0.6,0.9,0.2,24.1,NA,NA,NA,396.1,NA,9.11,NA,FleaFlicker,0514,2353,Los Angeles Chargers,DST,MIASun 8:20 PM,8,D/ST18,0,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.8,NA,2,NA,0.6,0.8,0.2,22.4,NA,NA,NA,346.7,NA,8.99,NA,FleaFlicker,0528,2356,Los Angeles Rams,DST,LVThu 8:15 PM,7,D/ST20,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.8,NA,2.1,NA,0.6,0.8,0.1,25.2,NA,NA,NA,377.8,NA,8.77,NA,FleaFlicker,0522,2338,Detroit Lions,DST,MINSun 1:00 PM,6,NA,0,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.7,NA,1.8,NA,0.7,0.9,0.1,24.5,NA,NA,NA,384.8,NA,8.59,NA,FleaFlicker,0511,2337,Denver Broncos,DST,KCSun 4:05 PM,9,D/ST4,0,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.8,NA,1.8,NA,0.5,0.7,0.1,28.4,NA,NA,NA,392.3,NA,8.02,NA,FleaFlicker,0532,2340,Houston Texans,DST,@DALSun 1:00 PM,6,NA,0,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.9,NA,2.92,NA,0.56,NA,0.27,13.5,NA,NA,NA,302.8,NA,10.58,NA,NumberFire,0516,dallas-dst,Dallas D/ST,D,HOU,NA,NA,NA,NA,3.87,17.29,#32,1,10.63,5200,2.04,10.63,3800,2.8,10.63,22,0.48,NA,NA,NA,NA
PIT,0.78,NA,3.1,NA,0.58,NA,0.21,17.5,NA,NA,NA,319.61,NA,9.04,NA,NumberFire,0510,pittsburgh-dst,Pittsburgh D/ST,D,BAL,NA,NA,NA,NA,2.64,15.44,#8,2,9.04,3800,2.38,9.04,2800,3.23,9.04,12,0.75,NA,NA,NA,NA
LV,0.89,NA,2.4,NA,0.67,NA,0.2,18,NA,NA,NA,321.28,NA,8.59,NA,NumberFire,0513,las-vegas-d-st,Las Vegas D/ST,D,LA,NA,NA,NA,NA,2.28,14.9,#28,3,8.56,4500,1.9,8.56,3400,2.52,8.56,13,0.66,NA,NA,NA,NA
KC,0.52,NA,3.19,NA,0.37,NA,0.21,17,NA,NA,NA,305.66,NA,8.41,NA,NumberFire,0512,kansas-city-dst,Kansas City D/ST,D,DEN,NA,NA,NA,NA,2.14,14.68,#30,4,8.36,4500,1.86,8.36,3900,2.14,8.36,15,0.56,NA,NA,NA,NA
PHI,0.6,NA,3.17,NA,0.54,NA,0.19,18.75,NA,NA,NA,303.74,NA,8.3,NA,NumberFire,0518,philadelphia-dst,Philadelphia D/ST,D,NYG,NA,NA,NA,NA,2.05,14.55,#18,5,8.29,4700,1.76,8.29,3700,2.24,8.29,19,0.44,NA,NA,NA,NA
TEN,0.73,NA,2.33,NA,0.6,NA,0.19,19,NA,NA,NA,340.5,NA,7.72,NA,NumberFire,0508,tennessee-dst,Tennessee D/ST,D,JAC,NA,NA,NA,NA,1.59,13.85,#16,6,7.68,4200,1.83,7.68,3400,2.26,7.68,14,0.55,NA,NA,NA,NA
BUF,0.74,NA,1.8,NA,0.45,NA,0.22,16.75,NA,NA,NA,343.61,NA,7.71,NA,NumberFire,0501,buffalo-dst,Buffalo D/ST,D,NYJ,NA,NA,NA,NA,1.58,13.84,#25,7,7.7,4800,1.6,7.7,4000,1.93,7.7,18,0.43,NA,NA,NA,NA
BAL,0.69,NA,2.31,NA,0.56,NA,0.18,19,NA,NA,NA,329.34,NA,7.52,NA,NumberFire,0531,baltimore-dst,Baltimore D/ST,D,PIT,NA,NA,NA,NA,1.43,13.61,#20,8,7.46,4100,1.82,7.46,3300,2.26,7.46,19,0.39,NA,NA,NA,NA
CIN,0.64,NA,3.05,NA,0.45,NA,0.18,20.5,NA,NA,NA,372.75,NA,7.52,NA,NumberFire,0506,cincinnati-dst,Cincinnati D/ST,D,CLE,NA,NA,NA,NA,1.43,13.61,#10,8,7.48,4300,1.74,7.48,3500,2.14,7.48,11,0.68,NA,NA,NA,NA
NE,0.7,NA,2.32,NA,0.81,NA,0.18,21,NA,NA,NA,343.05,NA,7.46,NA,NumberFire,0504,new-england-dst,New England D/ST,D,ARI,NA,NA,NA,NA,1.38,13.54,#23,10,7.44,4800,1.55,7.44,2900,2.57,7.44,20,0.37,NA,NA,NA,NA
SEA,0.84,NA,2.48,NA,0.45,NA,0.18,20.25,NA,NA,NA,307.52,NA,7.42,NA,NumberFire,0515,seattle-dst,Seattle D/ST,D,CAR,NA,NA,NA,NA,1.35,13.49,#29,11,7.38,4400,1.68,7.38,3600,2.05,7.38,16,0.46,NA,NA,NA,NA
SF,0.53,NA,2.28,NA,0.32,NA,0.21,17,NA,NA,NA,330.66,NA,7.37,NA,NumberFire,0530,san-francisco-dst,San Francisco D/ST,D,TB,NA,NA,NA,NA,1.31,13.43,#24,12,7.35,4600,1.6,7.35,3200,2.3,7.35,17,0.43,NA,NA,NA,NA
TB,0.9,NA,2.06,NA,0.49,NA,0.17,20.5,NA,NA,NA,330.07,NA,7.09,NA,NumberFire,0525,tampa-bay-dst,Tampa Bay D/ST,D,SF,NA,NA,NA,NA,1.08,13.1,#17,13,7.01,3900,1.8,7.01,2900,2.42,7.01,17,0.41,NA,NA,NA,NA
ARI,0.7,NA,2.95,NA,0.41,NA,0.17,22.5,NA,NA,NA,331.44,NA,6.84,NA,NumberFire,0519,arizona-dst,Arizona D/ST,D,NE,NA,NA,NA,NA,0.88,12.8,#27,14,6.84,3600,1.9,6.84,3300,2.07,6.84,15,0.46,NA,NA,NA,NA
CAR,0.9,NA,2.71,NA,0.52,NA,0.16,24.25,NA,NA,NA,356.04,NA,6.73,NA,NumberFire,0527,carolina-dst,Carolina D/ST,D,SEA,NA,NA,NA,NA,0.8,12.66,#12,15,6.68,3600,1.86,6.68,2200,3.04,6.68,15,0.45,NA,NA,NA,NA
MIA,0.69,NA,2.75,NA,0.57,NA,0.17,24.25,NA,NA,NA,339.14,NA,6.49,NA,NumberFire,0503,miami-dst,Miami D/ST,D,LAC,NA,NA,NA,NA,0.6,12.38,#19,16,6.48,4100,1.58,6.48,2400,2.7,6.48,12,0.54,NA,NA,NA,NA
NYJ,0.82,NA,2.61,NA,0.67,NA,0.13,26.75,NA,NA,NA,368.56,NA,6.06,NA,NumberFire,0505,new-york-jets-dst,New York Jets D/ST,D,BUF,NA,NA,NA,NA,0.26,11.86,#4,17,6.01,4000,1.5,6.01,2500,2.4,6.01,17,0.35,NA,NA,NA,NA
JAC,0.62,NA,2.16,NA,0.42,NA,0.15,22.5,NA,NA,NA,344.64,NA,5.9,NA,NumberFire,0509,jacksonville-dst,Jacksonville D/ST,D,TEN,NA,NA,NA,NA,0.13,11.67,#22,18,5.85,3400,1.72,5.85,2700,2.17,5.85,11,0.53,NA,NA,NA,NA
CLE,0.74,NA,2.89,NA,0.36,NA,0.14,26,NA,NA,NA,364.92,NA,5.77,NA,NumberFire,0507,cleveland-dst,Cleveland D/ST,D,CIN,NA,NA,NA,NA,0.03,11.51,#3,19,5.77,3300,1.75,5.77,2600,2.22,5.77,10,0.58,NA,NA,NA,NA
MIN,0.73,NA,2.47,NA,0.61,NA,0.15,26.5,NA,NA,NA,360.55,NA,5.74,NA,NumberFire,0524,minnesota-dst,Minnesota D/ST,D,DET,NA,NA,NA,NA,0,11.48,#5,20,5.77,3700,1.56,5.77,3100,1.86,5.77,16,0.36,NA,NA,NA,NA
NYG,0.64,NA,2.58,NA,0.52,NA,0.13,25.75,NA,NA,NA,382.45,NA,5.66,NA,NumberFire,0517,new-york-giants-dst,New York Giants D/ST,D,PHI,NA,NA,NA,NA,-0.06,11.38,#2,21,5.58,3500,1.59,5.58,2400,2.33,5.58,11,0.51,NA,NA,NA,NA
DET,0.66,NA,2.36,NA,0.41,NA,0.16,25,NA,NA,NA,357.43,NA,5.51,NA,NumberFire,0522,detroit-dst,Detroit D/ST,D,MIN,NA,NA,NA,NA,-0.18,11.2,#11,22,5.53,3100,1.78,5.53,3000,1.84,5.53,11,0.5,NA,NA,NA,NA
LA,0.59,NA,2.16,NA,0.49,NA,0.14,24.5,NA,NA,NA,349.42,NA,5.39,NA,NumberFire,0528,los-angeles-rams-d-st,Los Angeles Rams D/ST,D,LV,NA,NA,NA,NA,-0.28,11.06,#9,23,5.35,3500,1.53,5.35,2700,1.98,5.35,10,0.54,NA,NA,NA,NA
DEN,0.57,NA,2.05,NA,0.63,NA,0.13,26.5,NA,NA,NA,374.7,NA,4.99,NA,NumberFire,0511,denver-dst,Denver D/ST,D,KC,NA,NA,NA,NA,-0.6,10.58,#1,24,4.93,3200,1.54,4.93,2300,2.14,4.93,10,0.49,NA,NA,NA,NA
LAC,0.73,NA,2.12,NA,0.42,NA,0.13,27.25,NA,NA,NA,391.69,NA,4.8,NA,NumberFire,0514,los-angeles-chargers-d-st,Los Angeles Chargers D/ST,D,MIA,NA,NA,NA,NA,-0.75,10.35,#6,25,4.81,3200,1.5,4.81,2500,1.92,4.81,10,0.48,NA,NA,NA,NA
HOU,0.63,NA,1.68,NA,0.39,NA,0.11,31,NA,NA,NA,372.64,NA,3.07,NA,NumberFire,0532,houston-dst,Houston D/ST,D,DAL,NA,NA,NA,NA,-2.13,8.27,#7,26,3.05,3000,1.02,3.05,2100,1.45,3.05,10,0.31,NA,NA,NA,NA
Dallas Cowboys DEF  View News,1.15,0.05,2.69,NA,0.55,NA,0.16,15.12,NA,NA,NA,NA,NA,7.39,NA,NFL,0516,100008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Kansas City Chiefs,0.85,0.05,3.02,NA,0.58,NA,0.15,21.4,NA,NA,NA,NA,NA,7.06,NA,NFL,0512,100016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Las Vegas Raiders,0.95,0.04,2.84,NA,0.61,NA,0.16,22.4,NA,NA,NA,NA,NA,7.06,NA,NFL,0513,100018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA
Seattle Seahawks DEF  View News,0.91,0.05,2.71,NA,0.61,NA,0.15,17.95,NA,NA,NA,NA,NA,7.05,NA,NFL,0515,100030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA
Philadelphia Eagles DEF  View News,0.96,0.03,2.82,NA,0.56,NA,0.15,20,NA,NA,NA,NA,NA,7,NA,NFL,0518,100025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Cincinnati Bengals,1.1,0.04,2.31,NA,0.64,NA,0.15,19.05,NA,NA,NA,NA,NA,6.95,NA,NFL,0506,100006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Baltimore Ravens,1.05,0.03,2.45,NA,0.63,NA,0.14,21.65,NA,NA,NA,NA,NA,6.89,NA,NFL,0531,100002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Tennessee Titans DEF  View News,0.87,0.04,2.36,NA,0.75,NA,0.16,18.76,NA,NA,NA,NA,NA,6.88,NA,NFL,0508,100012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Carolina Panthers DEF  View News,0.83,0.04,2.81,NA,0.67,NA,0.15,25.82,NA,NA,NA,NA,NA,6.85,NA,NFL,0527,100004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA
New England Patriots,1,0.03,2.21,NA,0.62,NA,0.15,22.48,NA,NA,NA,NA,NA,6.83,NA,NFL,0504,100021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA
New York Jets,1.02,0.03,2.01,NA,0.85,NA,0.14,25.26,NA,NA,NA,NA,NA,6.77,NA,NFL,0505,100024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Pittsburgh Steelers,0.86,0.04,2.48,NA,0.67,NA,0.15,22.08,NA,NA,NA,NA,NA,6.76,NA,NFL,0510,100027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Buffalo Bills,0.95,0.03,2.11,NA,0.64,NA,0.14,17.6,NA,NA,NA,NA,NA,6.55,NA,NFL,0501,100003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA
Tampa Bay Buccaneers DEF  View News,0.77,0.03,2.64,NA,0.65,NA,0.15,24.28,NA,NA,NA,NA,NA,6.5,NA,NFL,0525,100031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA
Jacksonville Jaguars DEF  View News,0.76,0.03,2.47,NA,0.65,NA,0.15,23.18,NA,NA,NA,NA,NA,6.43,NA,NFL,0509,100015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
New York Giants DEF  View News,0.71,0.04,2.42,NA,0.68,NA,0.14,24.26,NA,NA,NA,NA,NA,6.36,NA,NFL,0517,100023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Arizona Cardinals DEF  View News,0.67,0.06,2.33,NA,0.62,NA,0.15,23.16,NA,NA,NA,NA,NA,6.35,NA,NFL,0519,100026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA
Los Angeles Chargers DEF  View News,0.87,0.03,2.15,NA,0.63,NA,0.16,22.47,NA,NA,NA,NA,NA,6.35,NA,NFL,0514,100028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Minnesota Vikings DEF  View News,0.87,0.03,2.27,NA,0.63,NA,0.15,22.86,NA,NA,NA,NA,NA,6.35,NA,NFL,0524,100020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Detroit Lions DEF  View News,1,0.03,1.9,NA,0.61,NA,0.16,24.66,NA,NA,NA,NA,NA,6.32,NA,NFL,0522,100010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Cleveland Browns,0.72,0.04,2.75,NA,0.53,NA,0.13,25.59,NA,NA,NA,NA,NA,6.23,NA,NFL,0507,100007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Los Angeles Rams,0.83,0.03,2.13,NA,0.58,NA,0.15,21.94,NA,NA,NA,NA,NA,6.09,NA,NFL,0528,100017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Houston Texans,0.82,0.02,1.98,NA,0.65,NA,0.15,28.79,NA,NA,NA,NA,NA,6.04,NA,NFL,0532,100013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
San Francisco 49ers DEF  View News,0.93,0.03,1.89,NA,0.57,NA,0.15,19.24,NA,NA,NA,NA,NA,6.03,NA,NFL,0530,100029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Denver Broncos DEF  View News,0.74,0.03,1.94,NA,0.73,NA,0.15,23.34,NA,NA,NA,NA,NA,6.02,NA,NFL,0511,100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Miami Dolphins DEF  View News,0.8,0.03,2.23,NA,0.45,NA,0.15,24.12,NA,NA,NA,NA,NA,5.81,NA,NFL,0503,100019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
NA,0.789989119,NA,2.543152361,NA,0.44706454,0.687791601,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0501,60002,Bills D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076701087,0.033408888,61.99178612
NA,1.074461151,NA,2.963666209,NA,0.401526298,0.617732766,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0523,60009,Packers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072425476,0.032156672,56.4155165
NA,0.810060052,NA,1.873393876,NA,0.527818011,0.812027709,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0529,60018,Saints D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080827134,0.034377549,62.5710915
NA,1.153041606,NA,2.723243129,NA,0.513078892,0.789352141,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0525,60027,Buccaneers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074415622,0.031528556,58.66353079
NA,0.78375297,NA,2.422976441,NA,0.609419499,0.93756846,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0531,60033,Ravens D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077013581,0.031322943,58.26992977
NA,0.554049076,NA,2.977183657,NA,0.482253952,0.741929156,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0530,60025,49ers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736645,0.031939011,59.60904919
NA,0.943221785,NA,2.90958786,NA,0.566373525,0.871343884,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0516,60006,Cowboys D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078327121,0.031630579,60.77179724
NA,0.924408959,NA,2.047981323,NA,0.51037397,0.785190724,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0502,60011,Colts D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07564499,0.031738901,58.49171729
NA,0.917146299,NA,2.132264196,NA,0.488252062,0.751157018,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0510,60023,Steelers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074260272,0.031562633,57.77971371
NA,0.830745103,NA,2.30856297,NA,0.62706553,0.9647162,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0503,60015,Dolphins D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076487171,0.032648037,65.47921805
NA,0.679963265,NA,2.007366644,NA,0.7020939,1.080144462,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0514,60024,Chargers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077654171,0.031398586,60.24819025
NA,0.751854082,NA,2.025953579,NA,0.446966318,0.687640489,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0520,60028,Commanders D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074307533,0.03071493,57.77743356
NA,0.750347954,NA,2.674989414,NA,0.51362336,0.790189784,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0507,60005,Browns D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075682415,0.032201086,58.78726356
NA,0.690071491,NA,2.371940443,NA,0.56414859,0.867920907,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0518,60021,Eagles D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073653012,0.032406561,61.39091474
NA,0.99855888,NA,2.886155575,NA,0.53740488,0.826776738,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0506,60004,Bengals D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078204144,0.032296622,63.38840761
NA,0.707267666,NA,2.179021201,NA,0.480333327,0.73897435,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0504,60017,Patriots D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07704926,0.03079888,65.63983487
NA,0.576775909,NA,3.129903778,NA,0.503797445,0.775072993,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0528,60014,Rams D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070210117,0.02960365,59.39413244
NA,0.845669109,NA,2.156087629,NA,0.508128076,0.781735501,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0508,60010,Titans D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076781009,0.033041286,61.69236543
NA,0.830897013,NA,2.695229568,NA,0.550409916,0.846784486,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0511,60007,Broncos D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070782515,0.030160933,59.17249007
NA,0.710184054,NA,1.95084008,NA,0.450043401,0.692374463,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0524,60016,Vikings D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074722109,0.031892872,60.49238086
NA,0.789341327,NA,2.655724106,NA,0.495439782,0.76221505,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0527,60029,Panthers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076419776,0.03065794,61.90737744
NA,0.896345852,NA,2.417108615,NA,0.366096339,0.563225138,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0517,60019,Giants D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073284871,0.033165704,59.86535276
NA,0.707090941,NA,2.274699917,NA,0.563455119,0.866854029,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0513,60013,Raiders D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077313114,0.032846534,62.03049236
NA,0.912644131,NA,2.622845103,NA,0.594271686,0.914264132,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0519,60022,Cardinals D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072425979,0.032503004,61.11935588
