team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,player,pos,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,dst_int_tds,dst_ret_tds,dst_tackle
ATL,0.8,NA,2.8,NA,0.6,0.9,0.2,26.5,NA,NA,NA,370.1,NA,10.71,NA,FleaFlicker,0526,2329,Atlanta Falcons,DST,@CINSun 1:00 PM,14,NA,NA,0,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.8,NA,2.3,NA,0.7,1.2,0.2,21.1,NA,NA,NA,344.2,NA,10.7,NA,FleaFlicker,0519,2328,Arizona Cardinals,DST,NOW 42-34,13,10.7,NA,0,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.8,NA,2.7,NA,0.6,0.8,0.2,19.8,NA,NA,NA,314.6,NA,10.28,NA,FleaFlicker,0509,2342,Jacksonville Jaguars,DST,NYGSun 1:00 PM,11,NA,D/ST19,0,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.9,NA,2.5,NA,0.6,0.9,0.1,18.9,NA,NA,NA,314.5,NA,10.27,NA,FleaFlicker,0506,2334,Cincinnati Bengals,DST,ATLSun 1:00 PM,10,NA,D/ST13,0,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,1,NA,2.6,NA,0.5,0.8,0.1,26.9,NA,NA,NA,358.2,NA,10.23,NA,FleaFlicker,0507,2335,Cleveland Browns,DST,@BALSun 1:00 PM,9,NA,D/ST15,0,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.9,NA,2.4,NA,0.6,0.8,0.2,19.9,NA,NA,NA,330.7,NA,10.13,NA,FleaFlicker,0516,2336,Dallas Cowboys,DST,DETSun 1:00 PM,9,NA,D/ST3,0,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.8,NA,2.5,NA,0.6,0.9,0.1,22.4,NA,NA,NA,320.9,NA,10.08,NA,FleaFlicker,0502,2341,Indianapolis Colts,DST,@TENSun 1:00 PM,14,NA,D/ST16,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.7,NA,2.7,NA,0.6,0.8,0.2,23.4,NA,NA,NA,352.6,NA,9.96,NA,FleaFlicker,0514,2353,Los Angeles Chargers,DST,SEASun 4:25 PM,8,NA,D/ST12,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.7,NA,2.5,NA,0.7,0.9,0.1,23.6,NA,NA,NA,355.8,NA,9.96,NA,FleaFlicker,0530,2355,San Francisco 49ers,DST,KCSun 4:25 PM,9,NA,D/ST2,0,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.8,NA,2.1,NA,0.7,1.2,0.2,22.9,NA,NA,NA,362,NA,9.92,NA,FleaFlicker,0512,2343,Kansas City Chiefs,DST,@SFSun 4:25 PM,8,NA,D/ST17,0,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO,0.8,NA,2.4,NA,0.7,0.8,0.2,22.6,NA,NA,NA,354.5,NA,9.85,NA,FleaFlicker,0529,2347,New Orleans Saints,DST,@ARIL 34-42,14,9.85,D/ST5,0,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.8,NA,2.1,NA,0.6,1.1,0.2,20.9,NA,NA,NA,360,NA,9.7,NA,FleaFlicker,0531,2330,Baltimore Ravens,DST,CLESun 1:00 PM,10,NA,D/ST8,0,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.9,NA,2.2,NA,0.6,0.8,0.2,24.6,NA,NA,NA,357.2,NA,9.62,NA,FleaFlicker,0510,2352,Pittsburgh Steelers,DST,@MIASun 8:20 PM,9,NA,D/ST14,0,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,1,NA,1.9,NA,0.6,1,0.2,24.1,NA,NA,NA,349.8,NA,9.61,NA,FleaFlicker,0521,2333,Chicago Bears,DST,@NEMon 8:15 PM,14,NA,D/ST24,0,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.8,NA,1.9,NA,0.7,1.2,0.1,22.1,NA,NA,NA,333,NA,9.49,NA,FleaFlicker,0517,2348,New York Giants,DST,@JACSun 1:00 PM,9,NA,D/ST20,0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.5,NA,2.7,NA,0.5,0.7,0.1,21.9,NA,NA,NA,352.6,NA,9.39,NA,FleaFlicker,0520,2359,Washington Commanders,DST,GBSun 1:00 PM,14,NA,NA,0,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.8,NA,2.2,NA,0.6,0.8,0.1,25.6,NA,NA,NA,367.3,NA,9.38,NA,FleaFlicker,0532,2340,Houston Texans,DST,@LVSun 4:05 PM,6,NA,NA,0,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.9,NA,2.2,NA,0.5,0.7,0.1,19,NA,NA,NA,310.9,NA,9.36,NA,FleaFlicker,0513,2350,Las Vegas Raiders,DST,HOUSun 4:05 PM,6,NA,NA,0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.7,NA,1.9,NA,0.6,0.8,0.1,26.6,NA,NA,NA,394.6,NA,8.63,NA,FleaFlicker,0515,2354,Seattle Seahawks,DST,@LACSun 4:25 PM,11,NA,D/ST26,0,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.6,NA,1.8,NA,0.5,0.7,0.1,28.6,NA,NA,NA,371.9,NA,7.53,NA,FleaFlicker,0522,2338,Detroit Lions,DST,@DALSun 1:00 PM,6,NA,NA,0,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.6,NA,1.6,NA,0.5,0.9,0.1,25,NA,NA,NA,347.8,NA,7.52,NA,FleaFlicker,0527,2332,Carolina Panthers,DST,TBSun 1:00 PM,13,NA,D/ST18,0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,0.81,NA,2.88,NA,0.66,NA,0.25,13,NA,NA,NA,286.12,NA,10.72,NA,NumberFire,0525,tampa-bay-dst,Tampa Bay D/ST,D,CAR,NA,NA,NA,NA,NA,3.99,17.45,#32,1,10.67,5000,2.13,10.67,3900,2.74,10.67,21,0.51,NA,NA,NA,NA
GB,0.81,NA,3.66,NA,0.42,NA,0.2,18.5,NA,NA,NA,313.69,NA,9.04,NA,NumberFire,0523,green-bay-dst,Green Bay D/ST,D,WSH,NA,NA,NA,NA,NA,2.64,15.44,#30,2,9.01,4500,2,9.01,3400,2.65,9.01,17,0.53,NA,NA,NA,NA
NE,0.6,NA,2.78,NA,0.72,NA,0.22,16.5,NA,NA,NA,291.41,NA,9,NA,NumberFire,0504,new-england-dst,New England D/ST,D,CHI,NA,NA,NA,NA,NA,2.61,15.39,#23,3,8.99,4800,1.87,8.99,3800,2.37,8.99,19,0.47,NA,NA,NA,NA
NYJ,0.82,NA,2.01,NA,0.57,NA,0.21,17,NA,NA,NA,335.59,NA,8.19,NA,NumberFire,0505,new-york-jets-dst,New York Jets D/ST,D,DEN,NA,NA,NA,NA,NA,1.96,14.42,#31,4,8.16,4300,1.9,8.16,2600,3.14,8.16,16,0.51,NA,NA,NA,NA
MIA,0.77,NA,2.6,NA,0.55,NA,0.2,18.5,NA,NA,NA,329.75,NA,8.17,NA,NumberFire,0503,miami-dst,Miami D/ST,D,PIT,NA,NA,NA,NA,NA,1.95,14.39,#22,5,8.15,4400,1.85,8.15,3300,2.47,8.15,12,0.68,NA,NA,NA,NA
TEN,0.67,NA,3.01,NA,0.67,NA,0.18,20,NA,NA,NA,356.05,NA,8.11,NA,NumberFire,0508,tennessee-dst,Tennessee D/ST,D,IND,NA,NA,NA,NA,NA,1.9,14.32,#27,6,8.11,4200,1.93,8.11,3000,2.7,8.11,15,0.54,NA,NA,NA,NA
DEN,0.73,NA,3.05,NA,0.53,NA,0.18,19.5,NA,NA,NA,310.18,NA,8.11,NA,NumberFire,0511,denver-dst,Denver D/ST,D,NYJ,NA,NA,NA,NA,NA,1.9,14.32,#29,6,8.04,4800,1.68,8.04,3300,2.44,8.04,18,0.45,NA,NA,NA,NA
CIN,0.7,NA,2.65,NA,0.61,NA,0.18,20.5,NA,NA,NA,319.45,NA,7.57,NA,NumberFire,0506,cincinnati-dst,Cincinnati D/ST,D,ATL,NA,NA,NA,NA,NA,1.47,13.67,#5,8,7.52,3600,2.09,7.52,3600,2.09,7.52,15,0.5,NA,NA,NA,NA
JAC,0.63,NA,2.54,NA,0.69,NA,0.19,20.25,NA,NA,NA,322.51,NA,7.52,NA,NumberFire,0509,jacksonville-dst,Jacksonville D/ST,D,NYG,NA,NA,NA,NA,NA,1.43,13.61,#10,9,7.48,4600,1.63,7.48,3100,2.41,7.48,18,0.42,NA,NA,NA,NA
LV,0.76,NA,2.17,NA,0.48,NA,0.19,19.25,NA,NA,NA,326.85,NA,7.34,NA,NumberFire,0513,las-vegas-d-st,Las Vegas D/ST,D,HOU,NA,NA,NA,NA,NA,1.28,13.4,#28,10,7.29,4000,1.82,7.29,3300,2.21,7.29,10,0.73,NA,NA,NA,NA
ARI,0.8,NA,2.29,NA,0.55,NA,0.18,20.5,NA,NA,NA,341.22,NA,7.26,NA,NumberFire,0519,arizona-dst,Arizona D/ST,D,NO,NA,NA,NA,NA,NA,1.22,13.3,#17,11,7.22,3600,2.01,7.22,3200,2.26,7.22,14,0.52,NA,NA,NA,NA
DAL,0.76,NA,2.29,NA,0.48,NA,0.18,21.5,NA,NA,NA,323.75,NA,6.78,NA,NumberFire,0516,dallas-dst,Dallas D/ST,D,DET,NA,NA,NA,NA,NA,0.84,12.72,#12,12,6.77,4700,1.44,6.77,4000,1.69,6.77,20,0.34,NA,NA,NA,NA
NO,0.72,NA,2.29,NA,0.76,NA,0.17,23,NA,NA,NA,350.96,NA,6.76,NA,NumberFire,0529,new-orleans-dst,New Orleans D/ST,D,ARI,NA,NA,NA,NA,NA,0.82,12.7,#24,13,6.74,4200,1.6,6.74,2800,2.41,6.74,12,0.56,NA,NA,NA,NA
LAC,0.9,NA,2.32,NA,0.5,NA,0.18,23,NA,NA,NA,357.08,NA,6.69,NA,NumberFire,0514,los-angeles-chargers-d-st,Los Angeles Chargers D/ST,D,SEA,NA,NA,NA,NA,NA,0.76,12.62,#8,14,6.69,3800,1.76,6.69,3700,1.81,6.69,11,0.61,NA,NA,NA,NA
IND,0.69,NA,2.43,NA,0.54,NA,0.17,22.5,NA,NA,NA,331.19,NA,6.57,NA,NumberFire,0502,indianapolis-dst,Indianapolis D/ST,D,TEN,NA,NA,NA,NA,NA,0.67,12.47,#18,15,6.56,3900,1.68,6.56,2800,2.34,6.56,13,0.5,NA,NA,NA,NA
KC,0.78,NA,2.05,NA,0.67,NA,0.16,23.5,NA,NA,NA,370.96,NA,6.36,NA,NumberFire,0512,kansas-city-dst,Kansas City D/ST,D,SF,NA,NA,NA,NA,NA,0.5,12.22,#21,16,6.34,3700,1.71,6.34,3200,1.98,6.34,13,0.49,NA,NA,NA,NA
CLE,0.78,NA,3.2,NA,0.47,NA,0.14,26.5,NA,NA,NA,336.98,NA,6.25,NA,NumberFire,0507,cleveland-dst,Cleveland D/ST,D,BAL,NA,NA,NA,NA,NA,0.41,12.09,#4,17,6.24,3400,1.84,6.24,2400,2.6,6.24,10,0.62,NA,NA,NA,NA
NYG,0.8,NA,2.04,NA,0.56,NA,0.16,23.25,NA,NA,NA,335.2,NA,6.2,NA,NumberFire,0517,new-york-giants-dst,New York Giants D/ST,D,JAC,NA,NA,NA,NA,NA,0.37,12.03,#13,18,6.19,4100,1.51,6.19,2900,2.13,6.19,13,0.48,NA,NA,NA,NA
BAL,0.64,NA,1.76,NA,0.3,NA,0.19,20,NA,NA,NA,344.95,NA,6.11,NA,NumberFire,0531,baltimore-dst,Baltimore D/ST,D,CLE,NA,NA,NA,NA,NA,0.3,11.92,#7,19,6.08,4400,1.38,6.08,3500,1.74,6.08,14,0.43,NA,NA,NA,NA
SF,0.6,NA,2.6,NA,0.6,NA,0.15,25,NA,NA,NA,368.94,NA,5.98,NA,NumberFire,0530,san-francisco-dst,San Francisco D/ST,D,KC,NA,NA,NA,NA,NA,0.2,11.76,#1,20,5.95,4000,1.49,5.95,2700,2.2,5.95,17,0.35,NA,NA,NA,NA
CHI,0.77,NA,2.09,NA,0.44,NA,0.15,24,NA,NA,NA,361.02,NA,5.73,NA,NumberFire,0521,chicago-dst,Chicago D/ST,D,NE,NA,NA,NA,NA,NA,0,11.46,#26,21,5.7,3400,1.68,5.7,2500,2.28,5.7,14,0.41,NA,NA,NA,NA
HOU,0.69,NA,2.24,NA,0.69,NA,0.14,26.25,NA,NA,NA,355.17,NA,5.63,NA,NumberFire,0532,houston-dst,Houston D/ST,D,LV,NA,NA,NA,NA,NA,-0.08,11.34,#11,22,5.56,3200,1.74,5.56,2300,2.42,5.56,16,0.35,NA,NA,NA,NA
WSH,0.28,NA,2.67,NA,0.34,NA,0.15,23,NA,NA,NA,350.93,NA,5.41,NA,NumberFire,0520,washington-dst,Washington D/ST,D,GB,NA,NA,NA,NA,NA,-0.26,11.08,#16,23,5.36,3700,1.45,5.36,2500,2.14,5.36,NA,NA,NA,NA,NA,NA
ATL,0.78,NA,2.49,NA,0.41,NA,0.14,27,NA,NA,NA,378.33,NA,5.3,NA,NumberFire,0526,atlanta-dst,Atlanta D/ST,D,CIN,NA,NA,NA,NA,NA,-0.35,10.95,#14,24,5.32,3300,1.61,5.32,2400,2.22,5.32,16,0.33,NA,NA,NA,NA
PIT,0.76,NA,2.09,NA,0.44,NA,0.13,26,NA,NA,NA,364.46,NA,5.17,NA,NumberFire,0510,pittsburgh-dst,Pittsburgh D/ST,D,MIA,NA,NA,NA,NA,NA,-0.45,10.79,#6,25,5.11,4100,1.25,5.11,2900,1.76,5.11,17,0.3,NA,NA,NA,NA
SEA,0.75,NA,1.95,NA,0.51,NA,0.13,27.5,NA,NA,NA,393.94,NA,4.79,NA,NumberFire,0515,seattle-dst,Seattle D/ST,D,LAC,NA,NA,NA,NA,NA,-0.76,10.34,#9,26,4.72,3000,1.57,4.72,2200,2.15,4.72,12,0.39,NA,NA,NA,NA
CAR,0.51,NA,1.9,NA,0.33,NA,0.13,26.5,NA,NA,NA,350.05,NA,4.1,NA,NumberFire,0527,carolina-dst,Carolina D/ST,D,TB,NA,NA,NA,NA,NA,-1.31,9.51,#20,27,4.06,3500,1.16,4.06,2200,1.85,4.06,15,0.27,NA,NA,NA,NA
DET,0.62,NA,1.86,NA,0.41,NA,0.13,28,NA,NA,NA,356.57,NA,4.07,NA,NumberFire,0522,detroit-dst,Detroit D/ST,D,DAL,NA,NA,NA,NA,NA,-1.33,9.47,#19,28,4.05,3100,1.31,4.05,2300,1.76,4.05,10,0.41,NA,NA,NA,NA
New England Patriots,1.06,0.05,3.35,NA,0.71,NA,0.16,16.7,NA,NA,NA,NA,NA,8.37,NA,NFL,0504,100021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA
Tampa Bay Buccaneers,1.14,0.04,3.1,NA,0.67,NA,0.17,17.38,NA,NA,NA,NA,NA,8,NA,NFL,0525,100031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Denver Broncos,0.84,0.08,3.3,NA,0.65,NA,0.16,18.41,NA,NA,NA,NA,NA,7.7,NA,NFL,0511,100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA
Cincinnati Bengals,1.11,0.05,2.81,NA,0.69,NA,0.15,15.69,NA,NA,NA,NA,NA,7.65,NA,NFL,0506,100006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Los Angeles Chargers,0.98,0.06,2.7,NA,0.73,NA,0.17,22.03,NA,NA,NA,NA,NA,7.44,NA,NFL,0514,100028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
New York Jets,1.24,0.03,2.42,NA,0.73,NA,0.15,22.85,NA,NA,NA,NA,NA,7.44,NA,NFL,0505,100024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Green Bay Packers,1.1,0.04,2.79,NA,0.6,NA,0.14,22.22,NA,NA,NA,NA,NA,7.29,NA,NFL,0523,100011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Indianapolis Colts,0.98,0.03,2.39,NA,0.7,NA,0.16,22.48,NA,NA,NA,NA,NA,7.13,NA,NFL,0502,100014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA
Tennessee Titans,0.9,0.05,2.69,NA,0.7,NA,0.15,22,NA,NA,NA,NA,NA,7.07,NA,NFL,0508,100012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Dallas Cowboys,1.04,0.03,2.26,NA,0.65,NA,0.17,18,NA,NA,NA,NA,NA,7.02,NA,NFL,0516,100008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA
Las Vegas Raiders,0.93,0.05,2.61,NA,0.57,NA,0.15,18.49,NA,NA,NA,NA,NA,6.91,NA,NFL,0513,100018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA
Baltimore Ravens,1.08,0.04,2.3,NA,0.66,NA,0.14,21,NA,NA,NA,NA,NA,6.88,NA,NFL,0531,100002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Jacksonville Jaguars,0.88,0.05,2.54,NA,0.56,NA,0.16,19.96,NA,NA,NA,NA,NA,6.78,NA,NFL,0509,100015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA
Houston Texans,0.91,0.03,2.24,NA,0.65,NA,0.16,25.31,NA,NA,NA,NA,NA,6.74,NA,NFL,0532,100013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA
Chicago Bears,0.94,0.03,2.26,NA,0.59,NA,0.14,25.3,NA,NA,NA,NA,NA,6.64,NA,NFL,0521,100005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA
Miami Dolphins,0.96,0.04,2.52,NA,0.46,NA,0.16,18.25,NA,NA,NA,NA,NA,6.64,NA,NFL,0503,100019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Cleveland Browns,0.96,0.03,2.65,NA,0.53,NA,0.12,24,NA,NA,NA,NA,NA,6.59,NA,NFL,0507,100007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Arizona Cardinals,0.85,0.06,2.37,NA,0.63,NA,0.14,22.13,NA,NA,NA,NA,NA,6.41,NA,NFL,0519,100026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Pittsburgh Steelers,0.9,0.03,2.39,NA,0.6,NA,0.14,24.42,NA,NA,NA,NA,NA,6.41,NA,NFL,0510,100027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
San Francisco 49ers,0.77,0.03,2.05,NA,0.76,NA,0.15,21.4,NA,NA,NA,NA,NA,6.25,NA,NFL,0530,100029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
New York Giants,0.87,0.02,2.01,NA,0.62,NA,0.17,23.72,NA,NA,NA,NA,NA,6.17,NA,NFL,0517,100023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
New Orleans Saints,0.77,0.03,2.16,NA,0.66,NA,0.14,23.51,NA,NA,NA,NA,NA,6.16,NA,NFL,0529,100022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
Seattle Seahawks,0.88,0.03,2.12,NA,0.58,NA,0.15,24.32,NA,NA,NA,NA,NA,6.12,NA,NFL,0515,100030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Kansas City Chiefs,0.66,0.03,2.32,NA,0.66,NA,0.16,21.58,NA,NA,NA,NA,NA,6.1,NA,NFL,0512,100016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Atlanta Falcons,0.69,0.03,2.53,NA,0.51,NA,0.15,26.98,NA,NA,NA,NA,NA,6.01,NA,NFL,0526,100001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
Washington Commanders,0.69,0.03,2.23,NA,0.6,NA,0.14,22.76,NA,NA,NA,NA,NA,5.89,NA,NFL,0520,100032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
Detroit Lions,0.66,0.02,1.98,NA,0.54,NA,0.15,28.54,NA,NA,NA,NA,NA,5.38,NA,NFL,0522,100010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA
Carolina Panthers,0.62,0.03,1.76,NA,0.59,NA,0.14,25.89,NA,NA,NA,NA,NA,5.2,NA,NFL,0527,100004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
NA,0.789989119,NA,2.543152361,NA,0.44706454,0.687791601,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0501,60002,Bills D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076701087,0.033408888,61.99178612
NA,1.074461151,NA,2.963666209,NA,0.401526298,0.617732766,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0523,60009,Packers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072425476,0.032156672,56.4155165
NA,0.810060052,NA,1.873393876,NA,0.527818011,0.812027709,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0529,60018,Saints D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080827134,0.034377549,62.5710915
NA,1.153041606,NA,2.723243129,NA,0.513078892,0.789352141,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0525,60027,Buccaneers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074415622,0.031528556,58.66353079
NA,0.78375297,NA,2.422976441,NA,0.609419499,0.93756846,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0531,60033,Ravens D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077013581,0.031322943,58.26992977
NA,0.554049076,NA,2.977183657,NA,0.482253952,0.741929156,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0530,60025,49ers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736645,0.031939011,59.60904919
NA,0.943221785,NA,2.90958786,NA,0.566373525,0.871343884,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0516,60006,Cowboys D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078327121,0.031630579,60.77179724
NA,0.924408959,NA,2.047981323,NA,0.51037397,0.785190724,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0502,60011,Colts D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07564499,0.031738901,58.49171729
NA,0.917146299,NA,2.132264196,NA,0.488252062,0.751157018,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0510,60023,Steelers D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074260272,0.031562633,57.77971371
NA,0.830745103,NA,2.30856297,NA,0.62706553,0.9647162,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESPN,0503,60015,Dolphins D/ST,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076487171,0.032648037,65.47921805
